buprenorphine 0.7 milligram	buprenorphine hydrochloride 0.77 milligram
buprenorphine 1.4 milligram	buprenorphine hydrochloride 1.54 milligram
buprenorphine 11.4 milligram	buprenorphine hydrochloride 12.32 milligram
buprenorphine 12 milligram	buprenorphine hydrochloride 12.96 milligram
buprenorphine 16 milligram	buprenorphine hydrochloride 17.28 milligram
buprenorphine 2 milligram	buprenorphine hydrochloride 2.156 - 2.16 milligram
buprenorphine 2.9 milligram	buprenorphine hydrochloride 3.08 milligram
buprenorphine 4 milligram	buprenorphine hydrochloride 4.312 - 4.32 milligram
buprenorphine 5.7 milligram	buprenorphine hydrochloride 6.16 milligram
buprenorphine 6 milligram	buprenorphine hydrochloride 6.468 milligram
buprenorphine 74.2 milligram	buprenorphine hydrochloride 80 milligram
buprenorphine 8 milligram	buprenorphine hydrochloride 8.624 - 8.64 milligram
buprenorphine 8.6 milligram	buprenorphine hydrochloride 9.24 milligram
bupropion 130.2 milligram	bupropion hydrochloride 150 milligram
bupropion 260.4 - 261 milligram	bupropion hydrochloride 300 milligram
bupropion 78.12 milligram	bupropion hydrochloride 90 milligram
buserelin 0.1 milligram	buserelin acetate 0.105 milligram
buserelin 0.15 milligram	buserelin acetate 0.157 milligram
buserelin 1 milligram	buserelin acetate 1.05 milligram
buserelin 4 mikrogram	buserelin acetate 4.2 mikrogram
buserelin 6.3 milligram	buserelin acetate 6.6 milligram
buserelin 9.45 milligram	buserelin acetate 9.9 milligram
buspirone 4.57 - 4.6 milligram	buspirone hydrochloride 5 milligram
buspirone 9 - 9.14 milligram	buspirone hydrochloride 10 milligram
butenafine 8.97 milligram	butenafine hydrochloride 10 milligram
butorphanol 10 milligram	butorphanol tartrate 14.58 - 14.6 milligram
butorphanol 10.08 milligram	butorphanol tartrate 14.7 milligram
butorphanol 4 milligram	butorphanol tartrate 5.83 milligram
cabazitaxel 10 milligram	cabazitaxel ethyl acetate solvate 11.05 milligram
cabazitaxel 10 milligram	cabazitaxel monohydrate 10.2 milligram
cabazitaxel 10 milligram	cabazitaxel isopropanol solvate 10.72 milligram
cabotegravir 30 milligram	cabotegravir sodium 31.62 milligram
cabozantinib 20 milligram	cabozantinib s-malate 25.3 - 25.34 milligram
cabozantinib 40 milligram	cabozantinib s-malate 50.69 milligram
cabozantinib 60 milligram	cabozantinib s-malate 76.03 milligram
cadexomer 491 milligram	cadexomer iodine 500 milligram
cadexomer 591 milligram	cadexomer iodine 600 milligram
cadexomer 991 milligram	cadexomer iodine 1 gram
caffeine 10 milligram	caffeine, citrated 20 milligram
caffeine 5 milligram	caffeine, citrated 10 milligram
calcifediol 255 mikrogram	calcifediol monohydrate 266 mikrogram
calcifediol 28.71 mikrogram	calcifediol monohydrate 30 mikrogram
calcifediol 72 mikrogram	calcifediol monohydrate 75 mikrogram
calcipotriol (anhydrous) 0.05 milligram	calcipotriol monohydrate 0.052 milligram
calcipotriol (anhydrous) 50 mikrogram	calcipotriol monohydrate 52 - 52.5 mikrogram
calcium (ii) ion 167 milligram	calcium diacetate, anhydrous 660 - 668 milligram
calcium (ii) ion 250 milligram	calcium diacetate, anhydrous 1000 milligram
calcium 0.212 millimol	calcium gluconate (monohydrate) 95 milligram
calcium 0.45 millimol	calcium chloride dihydrate 66 - 66.2 milligram
calcium 0.46 millimol	calcium chloride dihydrate 67.1 milligram
calcium 0.85 millimol	calcium gluconate (monohydrate) 380 milligram
calcium 1 gram	calcium carbonate 2.5 gram
calcium 1000 milligram	calcium carbonate 2500 milligram
calcium 110 milligram	calcium diacetate hydrous 435 milligram
calcium 120 mikromol	calcium chloride dihydrate 17.6 milligram
calcium 1200 milligram	calcium phosphate 3100 milligram
calcium 14.3 milligram	calcium gluconate (monohydrate) 160 milligram
calcium 18 milligram	calcium chloride dihydrate 66.2 milligram
calcium 180.4 milligram	calcium carbonate 449 - 450.51 milligram
calcium 20 milligram	calcium chloride dihydrate 73.5 milligram
calcium 21.5 milligram	calcium gluconate (monohydrate) 240 milligram
calcium 250 milligram	calcium carbonate 625 - 630 milligram
calcium 272.4 milligram	calcium carbonate 680 milligram
calcium 320.5 milligram	calcium carbonate 800 milligram
calcium 34 milligram	calcium gluconate (monohydrate) 380 milligram
calcium 340 millimol	calcium chloride dihydrate 50 gram
calcium 4.8 milligram	calcium chloride dihydrate 17.6 milligram
calcium 43 gram	calcium chloride dihydrate 110 gram
calcium 500 mikromol	calcium chloride dihydrate 73.5 milligram
calcium 500 milligram	calcium carbonate 1248.7 - 1274 milligram
calcium 600 milligram	calcium carbonate 1500 milligram
calcium carbonate 1250.1 milligram	calcium 500 milligram
calcium chloride anhydrous 0.18 gram	calcium chloride dihydrate 0.24 gram
calcium chloride anhydrous 0.2 milligram	calcium chloride dihydrate 0.27 milligram
calcium chloride anhydrous 0.434 milligram	calcium chloride dihydrate 0.574 milligram
calcium chloride anhydrous 0.56 milligram	calcium chloride dihydrate 0.74 milligram
calcium chloride anhydrous 222 mikrogram	calcium chloride dihydrate 0.294 milligram
calcium chloride anhydrous 50 milligram	calcium chloride dihydrate 66 milligram
calcium chloride anhydrous 740 mikrogram	calcium chloride dihydrate 980 mikrogram
calcium diacetate, anhydrous 435 milligram	calcium diacetate hydrous 435 milligram
calcium gluconate, anhydrous 12.3 milligram	calcium gluconate (monohydrate) 12.8 milligram
calcium gluconate, anhydrous 8.63 milligram	calcium gluconate (monohydrate) 8.99 milligram
calendula officinalis (calendula) fresh herb 100 milligram	calendula officinalis (calendula) fresh herb; liquid extract (1:2); ethanol 90 % 200 milligram
calendula officinalis (calendula) fresh herb 185 milligram	calendula officinalis (calendula) fresh herb; liquid extract (1:2); ethanol 90 % 370 milligram
camellia sinensis (green tea) dried leaf 2.4 gram	camellia sinensis (green tea) dried leaf; refined dry extract (24-56:1); water 0.1 gram
canagliflozin (anhydrous) 100 milligram	canagliflozin hemihydrate 102 milligram
canagliflozin (anhydrous) 150 milligram	canagliflozin hemihydrate 153 milligram
canagliflozin (anhydrous) 300 milligram	canagliflozin hemihydrate 306 milligram
canagliflozin (anhydrous) 50 milligram	canagliflozin hemihydrate 51 milligram
cangrelor 50 milligram	cangrelor tetrasodium 55.6 milligram
cannabidiol 25 milligram	cannabis sativa (cannabis) leaf and flower; soft extract; carbon dioxide (cbd) 35 milligram
capmatinib 150 milligram	capmatinib dihydrochloride monohydrate 183 milligram
capmatinib 200 milligram	capmatinib dihydrochloride monohydrate 244 milligram
capromorelin 15.4 milligram	capromorelin tartrate 20 milligram
capsaicin 11 milligram	cayenne pepper extract 395.4 milligram
carbidopa (anhydrous) 1.25 milligram	carbidopa (monohydrate) 1.35 milligram
carbidopa (anhydrous) 10 milligram	carbidopa (monohydrate) 10.8 milligram
carbidopa (anhydrous) 12.5 milligram	carbidopa (monohydrate) 13.5 milligram
carbidopa (anhydrous) 18.75 milligram	carbidopa (monohydrate) 20.24 - 20.25 milligram
carbidopa (anhydrous) 23.75 milligram	carbidopa (monohydrate) 25.64 milligram
carbidopa (anhydrous) 25 milligram	carbidopa (monohydrate) 26.75 - 27 milligram
carbidopa (anhydrous) 31.25 milligram	carbidopa (monohydrate) 33.74 - 33.8 milligram
carbidopa (anhydrous) 36.25 milligram	carbidopa (monohydrate) 39.13 milligram
carbidopa (anhydrous) 37.5 milligram	carbidopa (monohydrate) 40.48 - 40.5 milligram
carbidopa (anhydrous) 4.6 - 4.63 milligram	carbidopa (monohydrate) 5 milligram
carbidopa (anhydrous) 43.75 milligram	carbidopa (monohydrate) 47.23 - 47.3 milligram
carbidopa (anhydrous) 48.75 milligram	carbidopa (monohydrate) 52.63 milligram
carbidopa (anhydrous) 50 milligram	carbidopa (monohydrate) 53.5 - 54.1 milligram
carbidopa (anhydrous) 61.25 milligram	carbidopa (monohydrate) 66.12 milligram
carbidopa (monohydrate) 13.5 milligram	carbidopa (anhydrous) 12.5 milligram
carboprost 0.25 milligram	carboprost tromethamine 0.33 milligram
carboprost 250 mikrogram	carboprost tromethamine 332 mikrogram
cariprazine 1.5 milligram	cariprazine hydrochloride 1.635 milligram
cariprazine 3 milligram	cariprazine hydrochloride 3.27 milligram
cariprazine 4.5 milligram	cariprazine hydrochloride 4.905 milligram
cariprazine 6 milligram	cariprazine hydrochloride 6.54 milligram
carticaine 35.45 milligram	articaine hydrochloride 40 milligram
carum carvi (caraway) dried fruit 30 milligram	carum carvi (caraway) fruit; liquid extract (1:2.5-3.5); ethanol 30 % 0.1 milliliter
carum carvi (caraway) dried fruit 56 milligram	carum carvi (caraway) fruit; liquid extract (1:2.5-3.5); ethanol 30 % 0.2 milliliter
carum carvi (caraway) fruit 1.21 milligram	pimpinella anisum (anise) fruit / carum carvi (caraway) fruit / foeniculum vulgare (fennel, bitter) fruit / polygonum aviculare (knotgrass) herb / tilia cordata (lime) flower / thymus vulgaris (thyme) herb; aqueous distillate 192.53 milligram
caspofungin (anhydrous) 50 milligram	caspofungin acetate 54.6 - 55.52 milligram
caspofungin (anhydrous) 70 milligram	caspofungin acetate 75.6 - 77.7 milligram
cassia senna (senna) dry fruit 210 milligram	cassia senna (senna) fruit; dry extract (6-12:1); ethanol 60 % 35 milligram
cefadroxil (anhydrous) 1 gram	cefadroxil monohydrate 1.049 gram
cefadroxil (anhydrous) 100 milligram	cefadroxil monohydrate 105 milligram
cefadroxil (anhydrous) 1000 milligram	cefadroxil monohydrate 1049.6 milligram
cefadroxil (anhydrous) 500 milligram	cefadroxil monohydrate 524.8 - 525 milligram
cefazolin 1 gram	cefazolin sodium 1.048 gram
cefazolin 2 gram	cefazolin sodium 2.096 gram
cefepime 1 gram	cefepime dihydrochloride monohydrate 1.189 gram
cefepime 2 gram	cefepime dihydrochloride monohydrate 2.378 gram
cefepime 2000 milligram	cefepime dihydrochloride monohydrate 2378 milligram
cefiderocol 1 gram	cefiderocol sulfate tosylate 1563.8 milligram
cefixime (anhydrous) 20 milligram	cefixime (trihydrate) 22.38 milligram
cefixime (anhydrous) 400 milligram	cefixime (trihydrate) 447.68 milligram
cefotaxime 0.5 gram	cefotaxime sodium 0.525 gram
cefotaxime 1 gram	cefotaxime sodium 1.048 - 1.05 gram
cefotaxime 1000 milligram	cefotaxime sodium 1048 milligram
cefotaxime 2 gram	cefotaxime sodium 2.096 - 2.097 gram
cefotaxime 2000 milligram	cefotaxime sodium 2096 milligram
cefotaxime 500 milligram	cefotaxime sodium 0.524 gram
cefovecin 80 milligram	cefovecin sodium 84 milligram
cefpodoxime 100 milligram	cefpodoxime proxetil 130.45 - 136.92 milligram
cefpodoxime 200 milligram	cefpodoxime proxetil 260.9 - 273.84 milligram
ceftaroline fosamil 600 milligram	ceftaroline fosamil acetic acid solvate monohydrate 668.4 milligram
ceftazidime (anhydrous) 1 gram	ceftazidime pentahydrate 1.164 - 1.175 gram
ceftazidime (anhydrous) 1 milligram	ceftazidime pentahydrate 1.165 gram
ceftazidime (anhydrous) 1000 milligram	ceftazidime pentahydrate 1164.8 - 1165 milligram
ceftazidime (anhydrous) 1008.48 milligram	ceftazidime pentahydrate 1174.64 milligram
ceftazidime (anhydrous) 2 gram	ceftazidime pentahydrate 2.328 - 2.349 gram
ceftazidime (anhydrous) 2000 milligram	ceftazidime pentahydrate 2329.6 - 2395.8 milligram
ceftazidime (anhydrous) 2016.96 milligram	ceftazidime pentahydrate 2349.29 milligram
ceftazidime (anhydrous) 250 milligram	ceftazidime pentahydrate 291 - 291.2 milligram
ceftazidime (anhydrous) 252.13 milligram	ceftazidime pentahydrate 293.67 milligram
ceftazidime (anhydrous) 3000 milligram	ceftazidime pentahydrate 3495 milligram
ceftazidime (anhydrous) 3025.44 milligram	ceftazidime pentahydrate 3523.93 milligram
ceftazidime (anhydrous) 500 milligram	ceftazidime pentahydrate 582 - 582.4 milligram
ceftazidime (anhydrous) 504.24 milligram	ceftazidime pentahydrate 587.32 milligram
ceftibuten (anhydrous) 36 milligram	ceftibuten dihydrate 39.2 milligram
ceftibuten (anhydrous) 400 milligram	ceftibuten dihydrate 435 milligram
ceftiofur 50 milligram	ceftiofur hydrochloride 54.5 milligram
ceftiofur 50 milligram	ceftiofur sodium 52.1 milligram
ceftobiprole 500 milligram	ceftobiprole medocaril sodium 666.6 milligram
ceftolozane 1 gram	ceftolozane sulphate 1.147 gram
ceftriaxone 1 gram	ceftriaxone sodium (hemiheptahydrate) 1.19 - 1.193 gram
ceftriaxone 1000 milligram	ceftriaxone sodium (hemiheptahydrate) 1193 milligram
ceftriaxone 2 gram	ceftriaxone sodium (hemiheptahydrate) 2.386 gram
ceftriaxone 2000 milligram	ceftriaxone sodium (hemiheptahydrate) 2380 milligram
ceftriaxone 500 milligram	ceftriaxone sodium (hemiheptahydrate) 596 - 596.5 milligram
cefuroxime 1 gram	cefuroxime sodium 1.052 gram
cefuroxime 1 milligram	cefuroxime sodium 1.05 - 1.052 milligram
cefuroxime 1.5 gram	cefuroxime sodium 1.578 - 1.58 gram
cefuroxime 125 milligram	cefuroxime axetil 150.36 milligram
cefuroxime 1500 milligram	cefuroxime sodium 1578 milligram
cefuroxime 25 milligram	cefuroxime axetil 30.07 milligram
cefuroxime 250 milligram	cefuroxime sodium 262.967 - 263 milligram
cefuroxime 250 milligram	cefuroxime axetil 300.72 milligram
cefuroxime 50 milligram	cefuroxime sodium 52.6 milligram
cefuroxime 500 milligram	cefuroxime axetil 601.44 milligram
cefuroxime 750 milligram	cefuroxime sodium 763 - 789 milligram
centaury 18 milligram	centaurium erythraea (centaury) dried herb; powder 18 milligram
centaury 36 milligram	centaurium erythraea (centaury) dried herb; powder 36 milligram
cephalexine (anhydrous) 1000 milligram	cephalexine monohydrate 1050 milligram
cephalexine (anhydrous) 120 milligram	cephalexine monohydrate 126.22 milligram
cephalexine (anhydrous) 180 milligram	cefalexin sodium 191.4 milligram
cephalexine (anhydrous) 250 milligram	cephalexine monohydrate 262.5 - 263 milligram
cephalexine (anhydrous) 300 milligram	cephalexine monohydrate 315.5 - 316 milligram
cephalexine (anhydrous) 50 milligram	cephalexine monohydrate 52.5 - 52.59 milligram
cephalexine (anhydrous) 500 milligram	cephalexine monohydrate 525 - 526 milligram
cephalexine (anhydrous) 600 milligram	cephalexine monohydrate 631.1 milligram
cephalexine (anhydrous) 75 milligram	cephalexine monohydrate 78.9 milligram
cephalexine (anhydrous) 750 milligram	cephalexine monohydrate 789 milligram
cetirizine 0.84 milligram	cetirizine hydrochloride 1 milligram
cetirizine 8.42 milligram	cetirizine hydrochloride 10 milligram
cetrorelix 0.25 milligram	cetrorelix acetate 0.26 milligram
cetrorelix 3 milligram	cetrorelix acetate 3.12 milligram
cetylpyridinium 1.7 milligram	cetylpyridinium chloride 2 milligram
chelidonium majus (greater celandine) dried herb 30 milligram	chelidonium majus (greater celandine) herb; liquid extract (1:2.5-3.5); ethanol 30 % 0.1 milliliter
chloramphenicol 1 gram	chloramphenicol sodium succinate 1.378 gram
chlorhexidine 0.4 milligram	chlorhexidine diacetate 0.5 milligram
chlorhexidine 0.57 milligram	chlorhexidine digluconate 1 milligram
chlorhexidine 0.81 milligram	chlorhexidine diacetate 1 milligram
chlorhexidine 1.1 - 1.13 milligram	chlorhexidine digluconate 2 milligram
chlorhexidine 1.62 milligram	chlorhexidine diacetate 2 milligram
chlorhexidine 11.26 - 11.3 milligram	chlorhexidine digluconate 20 milligram
chlorhexidine 17.5 milligram	chlorhexidine digluconate 31.2 milligram
chlorhexidine 2.82 - 2.9 milligram	chlorhexidine digluconate 5 milligram
chlorhexidine 22.52 milligram	chlorhexidine digluconate 40 milligram
chlorhexidine 4.37 milligram	chlorhexidine dihydrochloride 5 milligram
chlorhexidine 5.63 milligram	chlorhexidine digluconate 10 milligram
chloroprocaine 17.64 milligram	chloroprocaine hydrochloride 20 milligram
chloroprocaine 8.82 milligram	chloroprocaine hydrochloride 10 milligram
chloroquine 155.02 milligram	chloroquine phosphate 250 milligram
chloroquine 99.21 milligram	chloroquine phosphate 160 milligram
chlorpromazine 22.4 milligram	chlorpromazine hydrochloride 25 milligram
chlorpromazine 44.9 milligram	chlorpromazine hydrochloride 50 milligram
chlorpromazine 89.7 milligram	chlorpromazine hydrochloride 100 milligram
chlorpromazine hydrochloride 10 milligram	chlorpromazine embonate 14.4 milligram
chlorprothixene 22.4 milligram	chlorprothixene hydrochloride 25 milligram
chlorprothixene 44.8 milligram	chlorprothixene hydrochloride 50 milligram
chlortetracycline 22.8 milligram	chlortetracycline hydrochloride 24.5 milligram
chlortetracycline 73 milligram	chlortetracycline hydrochloride 78.6 milligram
chlortetracycline 9.3 milligram	chlortetracycline hydrochloride 10 milligram
chromic chloride anhydrous 1.14 mikrogram	chromic chloride hexahydrate 1.92 mikrogram
cidofovir (anhydrous) 75 milligram	cidofovir dihydrate 84.679 milligram
cilastatin 250 milligram	cilastatin sodium 265.4 milligram
cilastatin 500 milligram	cilastatin sodium 530 - 546.6 milligram
cilazapril (anhydrous) 0.5 milligram	cilazapril (monohydrate) 0.522 milligram
cilazapril (anhydrous) 1 milligram	cilazapril (monohydrate) 1.044 milligram
cilazapril (anhydrous) 2.5 milligram	cilazapril (monohydrate) 2.61 milligram
cilazapril (anhydrous) 5 milligram	cilazapril (monohydrate) 5.22 milligram
cimicifuga racemosa (black cohosh) dried rhizome 15 milligram	cimicifuga racemosa (black cohosh) dried rhizome; dry extract (6-11:1); isopropyl alcohol 40 % 2.5 milligram
cimicifuga racemosa (black cohosh) dried rhizome 29 milligram	cimicifuga racemosa (black cohosh) dried rhizome; dry extract (4.5-8.5:1); ethanol 60 % 6.4 milligram
cimicifuga racemosa (black cohosh) rhizome 14 milligram	cimicifuga racemosa (black cohosh) dried rhizome; dry extract (5-10:1); ethanol 58 % 2.8 milligram
