authorisationnumber	concept_id	concept_name	concept_code	mapping_typ
70.226	736015	risperidone 1 MG/ML Oral Solution	199387	
70.227	36882425	vinorelbine 13.9 MG/ML	OMOP996130	
70.230	1539463	simvastatin 10 MG Oral Tablet	314231	EXACT
70.232	19023368	montelukast 10 MG Oral Tablet	200224	
70.234	1539411	simvastatin 20 MG Oral Tablet	312961	
70.235	1539407	simvastatin 40 MG Oral Tablet	198211	
70.236	19023368	montelukast 10 MG Oral Tablet	200224	
70.241	40165254	rosuvastatin calcium 20 MG Oral Tablet [Crestor]	859753	EXACT
70.242	40165246	rosuvastatin calcium 10 MG Oral Tablet [Crestor]	859749	EXACT
70.243	40165246	rosuvastatin calcium 10 MG Oral Tablet [Crestor]	859749	EXACT
70.244	40165254	rosuvastatin calcium 20 MG Oral Tablet [Crestor]	859753	EXACT
70.253	19077499	fluvastatin 80 MG Extended Release Oral Tablet	310406	EXACT
70.283	19077499	fluvastatin 80 MG Extended Release Oral Tablet	310406	EXACT
70.284	19022949	irbesartan 300 MG Oral Tablet	200096	
70.285	19022947	irbesartan 75 MG Oral Tablet	200094	
70.286	19022948	irbesartan 150 MG Oral Tablet	200095	
70.295	948079	pantoprazole 20 MG Delayed Release Oral Tablet	251872	
70.298	19080217	pantoprazole 40 MG Delayed Release Oral Tablet	314200	EXACT
70.301	43785237	Sufentanil Injectable Solution [Sufenta Epidural]	OMOP678499	BROAD
70.304	19107244	acetaminophen 1000 MG Oral Tablet	430837	EXACT
70.305	19022830	letrozole 2.5 MG Oral Tablet	200064	
70.308	1125393	acetaminophen 650 MG Oral Tablet	198444	EXACT
70.310	19107244	acetaminophen 1000 MG Oral Tablet	430837	EXACT
70.313	19022948	irbesartan 150 MG Oral Tablet	200095	
70.314	19022949	irbesartan 300 MG Oral Tablet	200096	
70.317	1308874	valsartan 40 MG Oral Tablet	349483	
70.318	1308851	valsartan 80 MG Oral Tablet	349199	
70.321	19096678	valsartan 160 MG Oral Tablet	349201	
70.322	1308874	valsartan 40 MG Oral Tablet	349483	
70.323	19096678	valsartan 160 MG Oral Tablet	349201	
70.324	1308851	valsartan 80 MG Oral Tablet	349199	
70.333	40165262	rosuvastatin calcium 5 MG Oral Tablet [Crestor]	859426	EXACT
70.334	40165262	rosuvastatin calcium 5 MG Oral Tablet [Crestor]	859426	EXACT
70.343	40184187	hydrochlorothiazide 12.5 MG / losartan potassium 50 MG Oral Tablet	979468	EXACT
70.346	40184217	hydrochlorothiazide 25 MG / losartan potassium 100 MG Oral Tablet	979471	EXACT
70.350	19079154	olanzapine 5 MG Oral Tablet	312078	
70.351	785821	olanzapine 10 MG Oral Tablet	314154	
70.361	19124246	hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet	636042	
70.363	19124247	hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet	636045	
70.401	948078	pantoprazole	40790	BROAD
70.423	1154197	montelukast 4 MG Chewable Tablet	311759	
70.446	40164947	metformin hydrochloride 850 MG Oral Tablet [Glucophage]	861012	EXACT
70.472	1348267	anastrozole 1 MG Oral Tablet	199224	
70.487	40174495	risedronate sodium 35 MG Oral Tablet [Actonel]	905026	EXACT
70.513	19130809	alanine 10.4 MG/ML / arginine 5.75 MG/ML / glucose 150 MG/ML / glycine 5.15 MG/ML / histidine 2.4 MG/ML / isoleucine 3 MG/ML / leucine 3.65 MG/ML / lysine 2.9 MG/ML / methionine 2 MG/ML / phenylalanine 2.8 MG/ML / proline 3.4 MG/ML / serine 2.5 MG/ML /...	800434	
70.523	35605879	epirubicin hydrochloride 2 MG/ML Injection	1732184	EXACT
70.533	1734134	azithromycin 500 MG Oral Tablet	248656	
70.534	1734108	azithromycin 40 MG/ML Oral Suspension	141963	EXACT
70.536	19021312	acarbose 100 MG Oral Tablet	199150	EXACT
70.537	1529352	acarbose 50 MG Oral Tablet	199149	EXACT
70.564	42707627	rocuronium bromide 10 MG/ML Injectable Solution	1234995	EXACT
70.571	1125315	acetaminophen	161	BROAD
70.572	19122503	acetaminophen 500 MG Disintegrating Oral Tablet	603139	
70.642	46221381	somatropin 10 MG/ML Injectable Solution [Zomacton]	1648160	
70.655	19022749	carvedilol 6.25 MG Oral Tablet	200031	
70.658	19022826	mycophenolate mofetil 500 MG Oral Tablet	200060	
70.679	1363086	doxazosin 4 MG Extended Release Oral Tablet	389131	
70.695	41274337	C1 esterase inhibitor 50 UNT/ML Injectable Solution	OMOP2472299	EXACT
70.697	19022781	carvedilol 25 MG Oral Tablet	200033	
70.701	19022949	irbesartan 300 MG Oral Tablet	200096	
70.702	19022947	irbesartan 75 MG Oral Tablet	200094	
70.703	19022948	irbesartan 150 MG Oral Tablet	200095	
70.704	1378386	paclitaxel 6 MG/ML	316429	EXACT
70.731	19023231	finasteride 1 MG Oral Tablet	200172	
70.733	21043074	Pramipexole 0.18 MG Oral Tablet	OMOP369671	EXACT
70.734	36065295	pramipexole 0.7 MG Oral Tablet	OMOP4991591	EXACT
70.744	36886850	Granisetron 1.12 MG/ML Injectable Solution	OMOP1001387	EXACT
70.757	40163631	levocetirizine dihydrochloride 5 MG Oral Tablet [Xyzal]	855174	EXACT
70.804	40173411	168 HR buprenorphine 0.02 MG/HR Transdermal System	904876	EXACT
70.805	40221142	buprenorphine Transdermal System	1806212	EXACT
70.806	40221142	buprenorphine Transdermal System	1806212	EXACT
70.814	1754999	fluconazole 150 MG Oral Capsule	199745	
70.815	19022584	fluconazole 100 MG Oral Capsule	199950	
70.816	1755000	fluconazole 200 MG Oral Capsule	199746	
70.817	1755001	fluconazole 50 MG Oral Capsule	199747	
70.843	21128864	alitretinoin 10 MG Oral Capsule	OMOP381451	
70.844	21168358	alitretinoin 30 MG Oral Capsule	OMOP381373	
70.856	19077550	gabapentin 600 MG Oral Tablet	310433	
70.857	19077571	gabapentin 800 MG Oral Tablet	310434	
70.859	767022	quetiapine 150 MG Extended Release Oral Tablet [Seroquel]	828289	EXACT
70.868	742303	topiramate 25 MG Oral Tablet	199888	
70.869	1356108	albuterol Inhalation Solution	2108226	BROAD
70.874	40744702	Dapoxetine 30 MG Oral Tablet	OMOP4712516	
70.875	40745185	Dapoxetine 60 MG Oral Tablet	OMOP4712530	
70.879	43030773	Dexketoprofen 25 MG Granules for Oral Solution	OMOP4845842	
70.882	43030773	Dexketoprofen 25 MG Granules for Oral Solution	OMOP4845842	
70.883	43030773	Dexketoprofen 25 MG Granules for Oral Solution	OMOP4845842	
70.886	35604257	irinotecan hydrochloride 20 MG/ML Injection	1726322	EXACT
70.889	742268	topiramate 50 MG Oral Tablet	151226	
70.890	742304	topiramate 100 MG Oral Tablet	199889	
70.891	19022457	topiramate 200 MG Oral Tablet	199890	
70.892	19133492	alanine 6.4 MG/ML / arginine 4.9 MG/ML / glycine 6.4 MG/ML / histidine 1.5 MG/ML / isoleucine 3.6 MG/ML / leucine 4.7 MG/ML / lysine 3.6 MG/ML / methionine 2 MG/ML / phenylalanine 2.2 MG/ML / proline 4.3 MG/ML / serine 2.1 MG/ML / threonine 2.6 MG/ML /...	830673	
70.893	19023636	citalopram 20 MG Oral Tablet	200371	EXACT
70.894	797617	citalopram	2556	BROAD
70.895	19130809	alanine 10.4 MG/ML / arginine 5.75 MG/ML / glucose 150 MG/ML / glycine 5.15 MG/ML / histidine 2.4 MG/ML / isoleucine 3 MG/ML / leucine 3.65 MG/ML / lysine 2.9 MG/ML / methionine 2 MG/ML / phenylalanine 2.8 MG/ML / proline 3.4 MG/ML / serine 2.5 MG/ML /...	800434	
70.898	19023368	montelukast 10 MG Oral Tablet	200224	
70.899	19023368	montelukast 10 MG Oral Tablet	200224	
70.905	46287383	ciprofloxacin 2 MG/ML Injection	1665211	EXACT
70.906	1742255	levofloxacin 500 MG Oral Tablet	199885	
70.907	19006516	cefuroxime 250 MG Oral Tablet [Zinnat]	105186	EXACT
70.908	19075002	cefuroxime 500 MG Oral Tablet	309098	
70.909	19075001	cefuroxime 250 MG Oral Tablet	309097	EXACT
70.910	19075002	cefuroxime 500 MG Oral Tablet	309098	
70.911	36894627	Alendronate 91.4 MG Oral Tablet	OMOP992337	
70.939	1356213	ipratropium Inhalation Solution	2108449	BROAD
70.975	19012749	mometasone furoate 0.001 MG/MG Topical Ointment	151029	EXACT
70.978	19081499	ibuprofen 600 MG	316077	BROAD
70.995	19022830	letrozole 2.5 MG Oral Tablet	200064	
70.996	41312668	Indapamide 2.5 MG / Perindopril 8 MG Oral Tablet [Perindopril Erbumin Indapamid Ct]	OMOP2510630	
70000	35603733	norepinephrine 1 MG/ML Injection	1745280	BROAD
70003	19022826	mycophenolate mofetil 500 MG Oral Tablet	200060	
70008	35603142	factor VIII Injection	1718961	BROAD
70009	35603142	factor VIII Injection	1718961	BROAD
70025	948079	pantoprazole 20 MG Delayed Release Oral Tablet	251872	
70026	19080217	pantoprazole 40 MG Delayed Release Oral Tablet	314200	EXACT
70027	1717708	valacyclovir 500 MG Oral Tablet	313565	
70030	19019072	ibuprofen 400 MG Oral Tablet	197805	
70032	1518292	dexamethasone 4 MG Oral Tablet	197582	
70040	1126750	acetaminophen 100 MG/ML Oral Solution	238159	EXACT
70041	36886780	Fentanyl 2.06 MG Transdermal System	OMOP996171	
70055	1344403	bicalutamide 50 MG Oral Tablet	199123	
70078	19106649	dexamethasone 8 MG Oral Tablet	429196	
70102	40164851	ketorolac tromethamine 30 MG/ML Injectable Solution	860096	EXACT
70109	42900536	thallium	1311633	BROAD
70122	19077375	finasteride 5 MG Oral Tablet	310346	
70123	742265	atomoxetine 100 MG Oral Capsule [Strattera]	617945	EXACT
70124	742266	atomoxetine 80 MG Oral Capsule [Strattera]	617947	
70132	42935497	Tetrakis(1-isocyano-2-methoxy-2-methyl-propane)-copper(i) Tetrafluoroborate 1 MG Injection [TECHNESCAN SESTAMIBI]	OMOP4662207	
70134	43256418	mesalamine 1500 MG Oral Granules	OMOP537942	
70143	40163275	perindopril erbumine 8 MG Oral Tablet	854925	EXACT
70144	968639	mesalamine 1200 MG Delayed Release Oral Tablet	686429	
70147	1177512	ibuprofen 0.05 MG/MG Topical Gel	141997	EXACT
70159	19022948	irbesartan 150 MG Oral Tablet	200095	
70160	19022949	irbesartan 300 MG Oral Tablet	200096	
70161	19077499	fluvastatin 80 MG Extended Release Oral Tablet	310406	EXACT
70180	766820	quetiapine 25 MG Oral Tablet	312744	
70181	766819	quetiapine 100 MG Oral Tablet	312743	
70182	766842	quetiapine 200 MG Oral Tablet	317174	
70183	766821	quetiapine 300 MG Oral Tablet	312745	
70190	1734134	azithromycin 500 MG Oral Tablet	248656	
70191	36030600	betamethasone / calcipotriene	690419	BROAD
70218	19022947	irbesartan 75 MG Oral Tablet	200094	
70220	19022948	irbesartan 150 MG Oral Tablet	200095	
70221	19022949	irbesartan 300 MG Oral Tablet	200096	
70268	19022948	irbesartan 150 MG Oral Tablet	200095	
70269	19022949	irbesartan 300 MG Oral Tablet	200096	
70276	19023231	finasteride 1 MG Oral Tablet	200172	
70283	19077499	fluvastatin 80 MG Extended Release Oral Tablet	310406	EXACT
70293	19022749	carvedilol 6.25 MG Oral Tablet	200031	
70294	19022781	carvedilol 25 MG Oral Tablet	200033	
70296	948079	pantoprazole 20 MG Delayed Release Oral Tablet	251872	
70297	19080217	pantoprazole 40 MG Delayed Release Oral Tablet	314200	EXACT
70300	1125393	acetaminophen 650 MG Oral Tablet	198444	EXACT
70303	1125393	acetaminophen 650 MG Oral Tablet	198444	EXACT
70307	793658	diclofenac sodium 0.015 MG/MG Medicated Patch	1995011	EXACT
70308	1125393	acetaminophen 650 MG Oral Tablet	198444	EXACT
70315	42707627	rocuronium bromide 10 MG/ML Injectable Solution	1234995	EXACT
70330	19107244	acetaminophen 1000 MG Oral Tablet	430837	EXACT
70331	19107244	acetaminophen 1000 MG Oral Tablet	430837	EXACT
70338	40240753	ephedrine hydrochloride 10 MG/ML Injectable Solution	1115983	EXACT
70347	1125393	acetaminophen 650 MG Oral Tablet	198444	EXACT
70349	19107244	acetaminophen 1000 MG Oral Tablet	430837	EXACT
703598-5	36026843	ezetimibe 10 MG / rosuvastatin 20 MG Oral Tablet	2535745	EXACT
70360	1308851	valsartan 80 MG Oral Tablet	349199	
703616-6	36026847	ezetimibe 10 MG / rosuvastatin 10 MG Oral Tablet	2535750	EXACT
70362	1308874	valsartan 40 MG Oral Tablet	349483	
70364	19096678	valsartan 160 MG Oral Tablet	349201	
70372	42903140	ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler [Alvesco]	1360253	EXACT
70375	40175400	pravastatin sodium 40 MG Oral Tablet	904475	EXACT
70376	40175390	pravastatin sodium 10 MG Oral Tablet	904458	EXACT
70377	40175394	pravastatin sodium 20 MG Oral Tablet	904467	EXACT
70395	19077550	gabapentin 600 MG Oral Tablet	310433	
70400	19077571	gabapentin 800 MG Oral Tablet	310434	
70420	1718753	sodium iodide Injection	1860469	BROAD
70424	1154195	montelukast 5 MG Chewable Tablet	242438	
70427	19069873	sodium iodide	9884	
70429	19077548	gabapentin 300 MG Oral Capsule	310431	
70430	19077549	gabapentin 400 MG Oral Capsule	310432	
70431	19077550	gabapentin 600 MG Oral Tablet	310433	
70436	19077571	gabapentin 800 MG Oral Tablet	310434	
70446	40164947	metformin hydrochloride 850 MG Oral Tablet [Glucophage]	861012	EXACT
70451	1529352	acarbose 50 MG Oral Tablet	199149	EXACT
70452	19021312	acarbose 100 MG Oral Tablet	199150	EXACT
70454	19079171	ondansetron 8 MG Oral Tablet	312086	
70473	1344403	bicalutamide 50 MG Oral Tablet	199123	
70479	40223779	donepezil hydrochloride 5 MG Oral Tablet [Aricept]	997230	EXACT
70482	40223769	donepezil hydrochloride 10 MG Oral Tablet [Aricept]	997224	EXACT
70489	19025384	oxygen 21 % Gas for Inhalation	347856	
70493	36884763	Amoxicillin 1000 MG Disintegrating Oral Tablet	OMOP993187	EXACT
70493	36884763	Amoxicillin 1000 MG Disintegrating Oral Tablet	OMOP993187	
70501	40234445	fentanyl Sublingual Tablet	1053646	BROAD
70502	40234445	fentanyl Sublingual Tablet	1053646	BROAD
70504	40234445	fentanyl Sublingual Tablet	1053646	BROAD
70507	40234445	fentanyl Sublingual Tablet	1053646	BROAD
70508	40234445	fentanyl Sublingual Tablet	1053646	BROAD
70511	40234445	fentanyl Sublingual Tablet	1053646	BROAD
70515	948079	pantoprazole 20 MG Delayed Release Oral Tablet	251872	
70516	19080217	pantoprazole 40 MG Delayed Release Oral Tablet	314200	EXACT
705198-5	40240797	ephedrine hydrochloride 3 MG/ML Injectable Solution	1116196	EXACT
705200-5	40240797	ephedrine hydrochloride 3 MG/ML Injectable Solution	1116196	EXACT
70540	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT
70554	718758	nicotine 4 MG Oral Lozenge	359818	
70564	42707627	rocuronium bromide 10 MG/ML Injectable Solution	1234995	EXACT
70567	19023231	finasteride 1 MG Oral Tablet	200172	
70569	19107242	acetaminophen 250 MG Oral Tablet	430835	EXACT
70577	43641669	Mometasone 0.001 MG/MG Topical Solution	OMOP683255	
70579	19063005	indapamide 1.5 MG Extended Release Oral Tablet	250529	
70584	42478964	Acetaminophen 325 MG / Tramadol 37.5 MG Effervescent Oral Tablet	OMOP418656	
70586	40223779	donepezil hydrochloride 5 MG Oral Tablet [Aricept]	997230	EXACT
70587	40223769	donepezil hydrochloride 10 MG Oral Tablet [Aricept]	997224	EXACT
70595	40184187	hydrochlorothiazide 12.5 MG / losartan potassium 50 MG Oral Tablet	979468	EXACT
70596	19077375	finasteride 5 MG Oral Tablet	310346	
70597	40184217	hydrochlorothiazide 25 MG / losartan potassium 100 MG Oral Tablet	979471	EXACT
70601	40163631	levocetirizine dihydrochloride 5 MG Oral Tablet [Xyzal]	855174	EXACT
70609	40185305	losartan potassium 50 MG Oral Tablet [Cozaar]	979494	EXACT
70611	40185280	losartan potassium 25 MG Oral Tablet	979485	EXACT
70613	40185277	losartan potassium 100 MG Oral Tablet [Cozaar]	979482	EXACT
70617	948079	pantoprazole 20 MG Delayed Release Oral Tablet	251872	
70618	19080217	pantoprazole 40 MG Delayed Release Oral Tablet	314200	EXACT
70631	19023231	finasteride 1 MG Oral Tablet	200172	
70638	740208	phenylephrine hydrochloride 10 MG/ML Injection [Biorphen]	2533438	EXACT
70641	19077550	gabapentin 600 MG Oral Tablet	310433	
70643	19077571	gabapentin 800 MG Oral Tablet	310434	
70645	742268	topiramate 50 MG Oral Tablet	151226	
70646	742304	topiramate 100 MG Oral Tablet	199889	
70647	19022457	topiramate 200 MG Oral Tablet	199890	
70655	19022749	carvedilol 6.25 MG Oral Tablet	200031	
70673	785842	olanzapine 5 MG Disintegrating Oral Tablet	314155	
70674	19079154	olanzapine 5 MG Oral Tablet	312078	
70675	19079155	olanzapine 7.5 MG Oral Tablet	312079	
70677	19079152	olanzapine 10 MG Disintegrating Oral Tablet	312076	EXACT
70678	785821	olanzapine 10 MG Oral Tablet	314154	
70686	40232727	oxycodone hydrochloride 20 MG Extended Release Oral Tablet	1049566	EXACT
70687	40232705	oxycodone hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin]	1049506	EXACT
70691	1363086	doxazosin 4 MG Extended Release Oral Tablet	389131	EXACT
70697	19022781	carvedilol 25 MG Oral Tablet	200033	
70704	1378386	paclitaxel 6 MG/ML	316429	EXACT
70710	36068507	phenylephrine 5.4 MG / tropicamide 0.28 MG Drug Implant	OMOP4995121	
70717	40175390	pravastatin sodium 10 MG Oral Tablet	904458	EXACT
70718	40175394	pravastatin sodium 20 MG Oral Tablet	904467	EXACT
70719	40175400	pravastatin sodium 40 MG Oral Tablet	904475	EXACT
70732	19023231	finasteride 1 MG Oral Tablet	200172	
70738	1344212	albumin human, USP 50 MG/ML	329495	EXACT
70739	35605716	albumin human, USP 200 MG/ML Injection	1741293	EXACT
70740	40166187	bisoprolol fumarate 1.25 MG Oral Tablet	865154	EXACT
70741	40166188	bisoprolol fumarate 2.5 MG Oral Tablet	865155	EXACT
70742	40162878	bisoprolol fumarate 5 MG Oral Tablet	854905	EXACT
70745	19022830	letrozole 2.5 MG Oral Tablet	200064	
70746	40162867	bisoprolol fumarate 10 MG Oral Tablet	854901	EXACT
70750	36883022	Amlodipine 6.94 MG Oral Tablet	OMOP996423	EXACT
70751	1332418	amlodipine	17767	BROAD
70753	742303	topiramate 25 MG Oral Tablet	199888	
70754	40163631	levocetirizine dihydrochloride 5 MG Oral Tablet [Xyzal]	855174	EXACT
70761	929953	lansoprazole 15 MG Delayed Release Oral Capsule	596843	
70762	929889	lansoprazole 30 MG Delayed Release Oral Capsule	311277	
70763	35605879	epirubicin hydrochloride 2 MG/ML Injection	1732184	
70764	742268	topiramate 50 MG Oral Tablet	151226	
70765	742304	topiramate 100 MG Oral Tablet	199889	
70766	19022457	topiramate 200 MG Oral Tablet	199890	
70780	19077499	fluvastatin 80 MG Extended Release Oral Tablet	310406	EXACT
70803	45776601	xylometazoline hydrochloride 0.5 MG/ML Nasal Solution	1549367	BROAD
70811	736014	risperidone 6 MG Oral Tablet	153791	
70837	35603174	gemcitabine 1000 MG Injection	1719003	
70854	19022830	letrozole 2.5 MG Oral Tablet	200064	
70855	19022830	letrozole 2.5 MG Oral Tablet	200064	
70858	905242	methoxsalen 0.02 MG/ML	332212	BROAD
70869	1356108	albuterol Inhalation Solution	2108226	BROAD
70880	19058193	granisetron 1 MG/ML Injectable Solution	240912	
70888	19023368	montelukast 10 MG Oral Tablet	200224	
70912	1704186	lamivudine 150 MG Oral Tablet	199147	
70913	1704217	lamivudine 300 MG Oral Tablet	349491	
70914	21119865	Aprotinin / Calcium Chloride / Fibrinogen / Thrombin Injectable Solution [Tisseel]	OMOP340837	BROAD
70928	19101573	nebivolol 5 MG Oral Tablet	387013	
70932	40226272	prilocaine hydrochloride 20 MG/ML Injectable Solution	1012717	
70933	19022830	letrozole 2.5 MG Oral Tablet	200064	
70934	40164142	brimonidine tartrate 2 MG/ML Ophthalmic Solution [Alphagan]	861202	EXACT
70955	501347	hepatitis B immune globulin 50 UNT/ML Injectable Solution	412675	EXACT
70956	40220385	propofol Injection	1808216	EXACT
70957	19081499	ibuprofen 600 MG	316077	BROAD
70964	19077550	gabapentin 600 MG Oral Tablet	310433	
70971	19077571	gabapentin 800 MG Oral Tablet	310434	
70997	1119510	dextromethorphan	3289	BROAD
71 845	19077499	fluvastatin 80 MG Extended Release Oral Tablet	310406	EXACT
71,062	19121339	candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet	578330	EXACT
71.021	19121339	candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet	578330	EXACT
71.022	19131518	candesartan cilexetil 32 MG / hydrochlorothiazide 25 MG Oral Tablet	802749	EXACT
71.048	19007652	gadobenate	692620	BROAD
71.057	36784719	Ceftriaxone Intravenous Solution	OMOP4773003	EXACT
71.058	19022830	letrozole 2.5 MG Oral Tablet	200064	
71.066	948079	pantoprazole 20 MG Delayed Release Oral Tablet	251872	
71.068	19131518	candesartan cilexetil 32 MG / hydrochlorothiazide 25 MG Oral Tablet	802749	EXACT
71.098	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT
71.101	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	
71.112	19121195	72 HR fentanyl 0.012 MG/HR Transdermal System	577057	EXACT
71.113	35871441	fluorodeoxyglucose F18 Injectable Solution	OMOP5027535	BROAD
71.115	948079	pantoprazole 20 MG Delayed Release Oral Tablet	251872	
71.116	36030894	polyethylene glycol 3350 / potassium chloride / sodium bicarbonate / sodium chloride	815308	EXACT
71.118	948079	pantoprazole 20 MG Delayed Release Oral Tablet	251872	
71.120	46221490	fentanyl 0.0875 MG/HR Transdermal System	1603502	EXACT
71.121	36882908	Fentanyl 12.4 MG Transdermal System	OMOP992381	
